48.163339,-4.449507,1429618519000
48.163348,-4.449505,1429618520000
48.163356,-4.449503,1429618521000
48.163353,-4.449499,1429618522000
48.163358,-4.449492,1429618523000
48.163366,-4.449493,1429618524000
48.163374,-4.449499,1429618525000
48.163376,-4.449499,1429618526000
48.163372,-4.449498,1429618527000
48.163379,-4.449497,1429618528000
48.163388,-4.449496,1429618529000
48.163394,-4.449505,1429618530000
48.163399,-4.449506,1429618531000
48.163411,-4.449509,1429618532000
48.163423,-4.449511,1429618533000
48.163423,-4.449529,1429618534000
48.163427,-4.449533,1429618535000
48.163433,-4.449537,1429618536000
48.163424,-4.449531,1429618537000
48.163406,-4.449539,1429618538000
48.163399,-4.44955,1429618539000
48.163399,-4.449555,1429618540000
48.1634,-4.449561,1429618541000
48.1634,-4.449564,1429618542000
48.163402,-4.449567,1429618543000
48.163403,-4.449568,1429618544000
48.163404,-4.449569,1429618545000
48.163405,-4.44957,1429618546000
48.163403,-4.44957,1429618547000
48.163401,-4.449571,1429618548000
48.1634,-4.449571,1429618549000
48.163399,-4.449571,1429618550000
48.1634,-4.449573,1429618551000
48.163404,-4.449573,1429618552000
48.163411,-4.449571,1429618553000
48.163417,-4.449569,1429618554000
48.16342,-4.449569,1429618555000
48.163421,-4.449564,1429618556000
48.16342,-4.449557,1429618557000
48.163416,-4.44955,1429618558000
48.163405,-4.449543,1429618559000
48.163395,-4.449541,1429618560000
48.163401,-4.449542,1429618561000
48.163404,-4.449544,1429618562000
48.163398,-4.449542,1429618563000
48.1634,-4.449536,1429618564000
48.1634,-4.449536,1429618565000
48.163399,-4.449537,1429618566000
48.163397,-4.449536,1429618567000
48.163397,-4.449534,1429618568000
48.163396,-4.449533,1429618569000
48.163394,-4.449532,1429618570000
48.163393,-4.449529,1429618571000
48.163393,-4.449528,1429618572000
48.163394,-4.449525,1429618573000
48.163394,-4.449523,1429618574000
48.163394,-4.449522,1429618575000
48.163394,-4.44952,1429618576000
48.163395,-4.449518,1429618577000
48.163395,-4.449517,1429618578000
48.163396,-4.449517,1429618579000
48.163399,-4.449517,1429618580000
48.163401,-4.449517,1429618581000
48.163402,-4.449516,1429618582000
48.163402,-4.449514,1429618583000
48.163403,-4.449513,1429618584000
48.163402,-4.449513,1429618585000
48.163403,-4.449513,1429618586000
48.163401,-4.449514,1429618587000
48.163398,-4.449514,1429618588000
48.163385,-4.449506,1429618589000
48.163386,-4.449485,1429618590000
48.163384,-4.44948,1429618591000
48.16338,-4.449481,1429618592000
48.163375,-4.44948,1429618593000
48.163367,-4.449479,1429618594000
48.163359,-4.449477,1429618595000
48.163356,-4.449474,1429618596000
48.163353,-4.449479,1429618597000
48.163351,-4.449474,1429618598000
48.163345,-4.44947,1429618599000
48.163331,-4.449478,1429618600000
48.163315,-4.449475,1429618601000
48.163311,-4.44948,1429618602000
48.163309,-4.449492,1429618603000
48.163307,-4.449496,1429618604000
48.163304,-4.449502,1429618605000
48.163303,-4.449497,1429618606000
48.163305,-4.449501,1429618607000
48.163301,-4.449502,1429618608000
48.163295,-4.449493,1429618609000
48.16329,-4.449492,1429618610000
48.163285,-4.449491,1429618611000
48.163298,-4.449488,1429618612000
48.163303,-4.449481,1429618613000
48.163314,-4.44947,1429618614000
48.163326,-4.44947,1429618615000
48.163337,-4.449476,1429618616000
48.163348,-4.449481,1429618617000
48.163359,-4.44948,1429618618000
48.163376,-4.449493,1429618619000
48.163387,-4.449507,1429618620000
48.163399,-4.449513,1429618621000
48.163404,-4.449518,1429618622000
48.163412,-4.449521,1429618623000
48.16342,-4.44952,1429618624000
48.163431,-4.449516,1429618625000
48.163443,-4.449517,1429618626000
48.16345,-4.449512,1429618627000
48.163457,-4.449519,1429618628000
48.163463,-4.449531,1429618629000
48.163464,-4.449545,1429618630000
48.163465,-4.449557,1429618631000
48.163471,-4.449557,1429618632000
48.163479,-4.449559,1429618633000
48.163482,-4.449557,1429618634000
48.16349,-4.449553,1429618635000
48.163488,-4.449551,1429618636000
48.163491,-4.44955,1429618637000
48.163491,-4.449549,1429618638000
48.163492,-4.449551,1429618639000
48.163493,-4.449553,1429618640000
48.163494,-4.449555,1429618641000
48.163495,-4.449555,1429618642000
48.163499,-4.449556,1429618643000
48.163501,-4.449558,1429618644000
48.1635,-4.449557,1429618645000
48.1635,-4.449558,1429618646000
48.163501,-4.449558,1429618647000
48.163501,-4.449559,1429618648000
48.163501,-4.44956,1429618649000
48.1635,-4.449561,1429618650000
48.1635,-4.449561,1429618651000
48.163501,-4.449562,1429618652000
48.163503,-4.449563,1429618653000
48.163503,-4.449564,1429618654000
48.163504,-4.449563,1429618655000
48.163504,-4.449564,1429618656000
48.163503,-4.449563,1429618657000
48.163502,-4.449563,1429618658000
48.1635,-4.449563,1429618659000
48.163499,-4.44956,1429618660000
48.163498,-4.449559,1429618661000
48.163496,-4.449559,1429618662000
48.163495,-4.449559,1429618663000
48.163494,-4.449562,1429618664000
48.163493,-4.449564,1429618665000
48.163492,-4.449564,1429618666000
48.163493,-4.449565,1429618667000
48.163492,-4.449567,1429618668000
48.163492,-4.449569,1429618669000
48.163493,-4.449568,1429618670000
48.163493,-4.449568,1429618671000
48.163492,-4.44957,1429618672000
48.163492,-4.44957,1429618673000
48.163492,-4.449569,1429618674000
48.163493,-4.449569,1429618675000
48.163493,-4.44957,1429618676000
48.163495,-4.44957,1429618677000
48.163496,-4.449571,1429618678000
48.163498,-4.449573,1429618679000
48.163499,-4.449574,1429618680000
48.1635,-4.449573,1429618681000
48.1635,-4.449574,1429618682000
48.163501,-4.449573,1429618683000
