48.331574,-4.621845,1429600472000
48.331571,-4.62186,1429600473000
48.331568,-4.621875,1429600474000
48.331564,-4.62189,1429600475000
48.331562,-4.621903,1429600476000
48.33156,-4.621918,1429600477000
48.331556,-4.621935,1429600478000
48.331551,-4.621948,1429600479000
48.331548,-4.621964,1429600480000
48.331544,-4.621978,1429600481000
48.331539,-4.621993,1429600482000
48.331534,-4.62201,1429600483000
48.33153,-4.622026,1429600484000
48.331526,-4.622039,1429600485000
48.331522,-4.622055,1429600486000
48.331517,-4.622071,1429600487000
48.331512,-4.622086,1429600488000
48.331506,-4.622105,1429600489000
48.331497,-4.622119,1429600490000
48.331494,-4.622134,1429600491000
48.331492,-4.622149,1429600492000
48.331489,-4.622163,1429600493000
48.331485,-4.622175,1429600494000
48.331481,-4.622186,1429600495000
48.331472,-4.622202,1429600496000
48.331467,-4.622217,1429600497000
48.331466,-4.622231,1429600498000
48.331462,-4.622244,1429600499000
48.331459,-4.62226,1429600500000
48.331455,-4.622274,1429600501000
48.331453,-4.622288,1429600502000
48.331456,-4.6223,1429600503000
48.331455,-4.622316,1429600504000
48.331453,-4.622331,1429600505000
48.331451,-4.622347,1429600506000
48.331449,-4.622362,1429600507000
48.331447,-4.622375,1429600508000
48.331444,-4.62239,1429600509000
48.331442,-4.622404,1429600510000
48.331439,-4.622418,1429600511000
48.331435,-4.622429,1429600512000
48.331432,-4.622446,1429600513000
48.331428,-4.622459,1429600514000
48.331425,-4.622473,1429600515000
48.331423,-4.622489,1429600516000
48.331418,-4.622504,1429600517000
48.331415,-4.62252,1429600518000
48.331412,-4.622537,1429600519000
48.331411,-4.622554,1429600520000
48.331406,-4.622572,1429600521000
48.331404,-4.622587,1429600522000
48.331402,-4.622601,1429600523000
48.331399,-4.622614,1429600524000
48.331395,-4.622631,1429600525000
48.331392,-4.622646,1429600526000
48.331388,-4.622661,1429600527000
48.331385,-4.622678,1429600528000
48.331385,-4.622693,1429600529000
48.331383,-4.622707,1429600530000
48.331379,-4.622725,1429600531000
48.331376,-4.622741,1429600532000
48.331373,-4.622755,1429600533000
48.331369,-4.622771,1429600534000
48.331367,-4.622788,1429600535000
48.331364,-4.622806,1429600536000
48.33136,-4.622823,1429600537000
48.331357,-4.622838,1429600538000
48.331354,-4.622856,1429600539000
