48.156973,-4.454864,1429622015000
48.156974,-4.454866,1429622016000
48.156974,-4.454866,1429622017000
48.156977,-4.454866,1429622018000
48.156979,-4.454867,1429622019000
48.156979,-4.454874,1429622020000
48.15698,-4.454879,1429622021000
48.156981,-4.454882,1429622022000
48.156981,-4.454885,1429622023000
48.156983,-4.454888,1429622024000
48.156983,-4.454885,1429622025000
48.156984,-4.454888,1429622026000
48.156988,-4.45489,1429622027000
48.15699,-4.454892,1429622028000
48.15699,-4.454894,1429622029000
48.156991,-4.454896,1429622030000
48.156992,-4.454898,1429622031000
48.156993,-4.454899,1429622032000
48.156994,-4.4549,1429622033000
48.156995,-4.454901,1429622034000
48.156996,-4.454903,1429622035000
48.156997,-4.454904,1429622036000
48.156998,-4.454906,1429622037000
48.156999,-4.454908,1429622038000
48.156999,-4.454911,1429622039000
48.157001,-4.454913,1429622040000
48.157004,-4.454918,1429622041000
48.157008,-4.454928,1429622042000
48.157012,-4.454932,1429622043000
48.157013,-4.454927,1429622044000
48.157016,-4.454933,1429622045000
48.157013,-4.454934,1429622046000
48.157015,-4.454931,1429622047000
48.157016,-4.454934,1429622048000
48.157017,-4.454937,1429622049000
48.157019,-4.454939,1429622050000
48.15702,-4.454942,1429622051000
48.157022,-4.454944,1429622052000
48.157024,-4.454946,1429622053000
48.157026,-4.454949,1429622054000
48.157027,-4.454951,1429622055000
48.157029,-4.454953,1429622056000
48.157031,-4.454955,1429622057000
48.157032,-4.454958,1429622058000
48.157033,-4.45496,1429622059000
48.157034,-4.454962,1429622060000
48.157035,-4.454964,1429622061000
48.157036,-4.454965,1429622062000
48.157036,-4.454967,1429622063000
48.157037,-4.454968,1429622064000
48.157038,-4.45497,1429622065000
48.157039,-4.454973,1429622066000
48.15704,-4.454976,1429622067000
48.157041,-4.45498,1429622068000
48.157042,-4.454981,1429622069000
48.157043,-4.454983,1429622070000
48.157045,-4.454984,1429622071000
48.157046,-4.454986,1429622072000
48.157046,-4.454988,1429622073000
48.157047,-4.454991,1429622074000
48.157048,-4.454994,1429622075000
48.157049,-4.454997,1429622076000
48.15705,-4.455,1429622077000
48.157051,-4.455002,1429622078000
48.157053,-4.455008,1429622079000
48.157056,-4.455013,1429622080000
48.157058,-4.455019,1429622081000
48.15706,-4.455021,1429622082000
48.157062,-4.455025,1429622083000
48.157063,-4.455031,1429622084000
48.157064,-4.455034,1429622085000
48.157064,-4.455037,1429622086000
48.157065,-4.455039,1429622087000
48.157066,-4.455042,1429622088000
48.157067,-4.455044,1429622089000
48.157068,-4.455045,1429622090000
48.157069,-4.455047,1429622091000
48.15707,-4.455049,1429622092000
48.157071,-4.455052,1429622093000
48.157072,-4.455055,1429622094000
48.157073,-4.455058,1429622095000
48.157074,-4.455061,1429622096000
48.157075,-4.455064,1429622097000
48.157076,-4.455065,1429622098000
48.157077,-4.455068,1429622099000
48.157078,-4.455071,1429622100000
48.157081,-4.455074,1429622101000
48.157081,-4.455079,1429622102000
48.157082,-4.455081,1429622103000
48.157084,-4.45508,1429622104000
48.157085,-4.45508,1429622105000
48.157086,-4.455084,1429622106000
48.157087,-4.455086,1429622107000
48.157087,-4.455089,1429622108000
48.157088,-4.455093,1429622109000
48.157089,-4.455095,1429622110000
48.15709,-4.455098,1429622111000
48.157091,-4.455101,1429622112000
48.157092,-4.455104,1429622113000
48.157093,-4.455107,1429622114000
48.157095,-4.45511,1429622115000
48.157096,-4.455112,1429622116000
48.157097,-4.455115,1429622117000
48.157095,-4.455122,1429622118000
48.157095,-4.455127,1429622119000
48.157094,-4.455136,1429622120000
48.157096,-4.455138,1429622121000
48.157095,-4.45514,1429622122000
48.157097,-4.455142,1429622123000
48.157097,-4.455143,1429622124000
48.157098,-4.455145,1429622125000
48.157099,-4.455147,1429622126000
48.157101,-4.455149,1429622127000
48.157102,-4.45515,1429622128000
48.157103,-4.455152,1429622129000
48.157103,-4.455155,1429622130000
48.157102,-4.455161,1429622131000
48.157104,-4.455166,1429622132000
48.157104,-4.455172,1429622133000
48.157105,-4.455177,1429622134000
48.157105,-4.455181,1429622135000
48.157106,-4.45518,1429622136000
48.157107,-4.455182,1429622137000
48.157109,-4.455184,1429622138000
48.15711,-4.455187,1429622139000
48.157111,-4.455189,1429622140000
48.157112,-4.45519,1429622141000
48.157113,-4.455193,1429622142000
48.157113,-4.455195,1429622143000
48.157114,-4.455198,1429622144000
48.157115,-4.455201,1429622145000
48.157115,-4.455203,1429622146000
48.157116,-4.455206,1429622147000
48.157117,-4.455209,1429622148000
48.157118,-4.455211,1429622149000
48.157119,-4.455213,1429622150000
48.15712,-4.455214,1429622151000
48.157121,-4.455216,1429622152000
48.157122,-4.455219,1429622153000
48.157123,-4.455222,1429622154000
48.157123,-4.455225,1429622155000
48.157124,-4.455229,1429622156000
48.157123,-4.455232,1429622157000
48.157125,-4.455234,1429622158000
48.157126,-4.455235,1429622159000
48.157126,-4.455237,1429622160000
48.157126,-4.455239,1429622161000
48.157127,-4.455241,1429622162000
48.157128,-4.455242,1429622163000
48.157128,-4.455243,1429622164000
48.157129,-4.455245,1429622165000
48.15713,-4.455247,1429622166000
48.15713,-4.455248,1429622167000
48.157131,-4.45525,1429622168000
48.157132,-4.455251,1429622169000
48.157133,-4.455253,1429622170000
48.157134,-4.455255,1429622171000
48.157134,-4.455256,1429622172000
48.157135,-4.455259,1429622173000
48.157136,-4.45526,1429622174000
48.157137,-4.455263,1429622175000
48.157137,-4.455264,1429622176000
48.157137,-4.455266,1429622177000
48.157138,-4.455267,1429622178000
48.157139,-4.455269,1429622179000
48.157141,-4.455272,1429622180000
48.157142,-4.455274,1429622181000
48.157143,-4.455277,1429622182000
48.157143,-4.45528,1429622183000
48.157144,-4.455281,1429622184000
48.157145,-4.455286,1429622185000
48.157146,-4.455287,1429622186000
48.157147,-4.455289,1429622187000
48.157148,-4.455291,1429622188000
48.157149,-4.45529,1429622189000
48.15715,-4.455292,1429622190000
48.157151,-4.455294,1429622191000
48.157151,-4.455297,1429622192000
48.157154,-4.455303,1429622193000
48.157153,-4.455306,1429622194000
48.157153,-4.455311,1429622195000
48.157153,-4.455317,1429622196000
48.157156,-4.455319,1429622197000
48.157158,-4.455321,1429622198000
48.157158,-4.455323,1429622199000
48.157159,-4.455326,1429622200000
48.15716,-4.455329,1429622201000
48.157162,-4.45533,1429622202000
48.157162,-4.455333,1429622203000
48.157164,-4.455338,1429622204000
48.157165,-4.455341,1429622205000
48.157166,-4.455344,1429622206000
48.157167,-4.455347,1429622207000
48.157167,-4.45535,1429622208000
48.157167,-4.455353,1429622209000
48.157168,-4.455355,1429622210000
48.157169,-4.455358,1429622211000
48.15717,-4.455359,1429622212000
48.157172,-4.455361,1429622213000
48.157173,-4.455364,1429622214000
48.157173,-4.455367,1429622215000
48.157174,-4.455376,1429622216000
48.157171,-4.455397,1429622217000
48.157168,-4.455434,1429622218000
48.15716,-4.455482,1429622219000
48.157139,-4.455533,1429622220000
48.157106,-4.455584,1429622221000
48.157064,-4.455614,1429622222000
48.157014,-4.45562,1429622223000
48.156958,-4.455602,1429622224000
48.156912,-4.455562,1429622225000
48.156873,-4.455508,1429622226000
48.15684,-4.455438,1429622227000
48.156818,-4.455347,1429622228000
48.156825,-4.455238,1429622229000
48.156864,-4.455124,1429622230000
48.156935,-4.455017,1429622231000
48.157036,-4.45492,1429622232000
48.157159,-4.454827,1429622233000
48.157303,-4.454731,1429622234000
48.157459,-4.454632,1429622235000
48.157623,-4.454531,1429622236000
48.157791,-4.454421,1429622237000
48.15796,-4.454292,1429622238000
48.158132,-4.454158,1429622239000
48.15831,-4.454026,1429622240000
48.158486,-4.453895,1429622241000
48.158656,-4.453766,1429622242000
48.15882,-4.453638,1429622243000
48.158984,-4.453514,1429622244000
48.159141,-4.45339,1429622245000
48.159291,-4.453264,1429622246000
48.159438,-4.453139,1429622247000
48.159578,-4.45302,1429622248000
48.159714,-4.452902,1429622249000
48.159846,-4.452785,1429622250000
48.159976,-4.45267,1429622251000
48.160102,-4.452558,1429622252000
48.16023,-4.452445,1429622253000
48.160353,-4.452333,1429622254000
48.160474,-4.452218,1429622255000
48.160594,-4.452112,1429622256000
48.160715,-4.452,1429622257000
48.160833,-4.451886,1429622258000
48.16095,-4.451774,1429622259000
48.161068,-4.451664,1429622260000
48.16119,-4.451553,1429622261000
48.161313,-4.451442,1429622262000
48.161436,-4.451336,1429622263000
48.161556,-4.451228,1429622264000
48.161677,-4.451125,1429622265000
48.161798,-4.451021,1429622266000
48.161917,-4.450915,1429622267000
48.162041,-4.45081,1429622268000
48.162168,-4.450694,1429622269000
48.162298,-4.450566,1429622270000
48.16243,-4.450439,1429622271000
48.162557,-4.450318,1429622272000
48.162685,-4.450202,1429622273000
48.162808,-4.450078,1429622274000
48.162922,-4.449954,1429622275000
48.163019,-4.449831,1429622276000
48.163107,-4.449708,1429622277000
48.163178,-4.449583,1429622278000
48.163239,-4.449457,1429622279000
48.163291,-4.449329,1429622280000
48.163321,-4.449209,1429622281000
48.163336,-4.449104,1429622282000
48.163334,-4.449018,1429622283000
48.163321,-4.448963,1429622284000
48.163307,-4.448935,1429622285000
48.163299,-4.448931,1429622286000
48.163294,-4.448936,1429622287000
48.163294,-4.448934,1429622288000
48.163291,-4.448936,1429622289000
48.16329,-4.448936,1429622290000
48.163287,-4.448936,1429622291000
48.163288,-4.448935,1429622292000
48.163287,-4.448937,1429622293000
48.163287,-4.448936,1429622294000
48.163286,-4.448935,1429622295000
48.163285,-4.448931,1429622296000
48.163282,-4.448927,1429622297000
48.163279,-4.448925,1429622298000
48.163273,-4.448918,1429622299000
48.163266,-4.44891,1429622300000
48.163257,-4.448892,1429622301000
48.163247,-4.448885,1429622302000
48.163249,-4.448876,1429622303000
48.163233,-4.448909,1429622304000
48.163223,-4.448932,1429622305000
48.163215,-4.448951,1429622306000
48.163209,-4.44898,1429622307000
48.163207,-4.448999,1429622308000
48.163194,-4.449029,1429622309000
48.163191,-4.449043,1429622310000
